Categories,VAS Eligible,Activities,1 oz.,2 oz.,3 oz.,4 oz.,5 oz.,6 oz.,7 oz.,8 oz.,9 oz.,10 oz.,11 oz.,12 oz.,13 oz.,14 oz.,15 oz.,15.99 oz.,1 lb.,2 lb.,3 lb.,4 lb.,5 lb.,6 lb.,7 lb.,8 lb.,9 lb.,10 lb.,11 lb.,12 lb.,13 lb.,14 lb.,15 lb.,16 lb.,17 lb.,18 lb.,19 lb.,20 lb.,21 lb.,22 lb.,23 lb.,24 lb.,25 lb.,26 lb.,27 lb.,28 lb.,29 lb.,30 lb.,31 lb.,32 lb.,33 lb.,34 lb.,35 lb.,36 lb.,37 lb.,38 lb.,39 lb.,40 lb.,41 lb.,42 lb.,43 lb.,44 lb.,45 lb.,46 lb.,47 lb.,48 lb.,49 lb.,50 lb.,51 lb.,52 lb.,53 lb.,54 lb.,55 lb.
Home -> Appliances -> Small Appliances -> Coffee & Beverage Machines -> Single Cup Brewers,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,10.733596875,12.13363125,13.533665625,14.933699999999998,16.333734375,17.558764453125,18.78379453125,20.008824609374997,21.2338546875,22.458884765625,23.68391484375,24.908944921874998,26.133975,27.359005078125,28.58403515625,28.585079894377056,28.5861604999504,28.58727952931214,28.58843982242715,28.589644546469472,28.59089724811839,28.592201916739956,28.59356306129155,28.594985804689482,28.596476000625284,28.598040379560523,28.599686733107557,28.601424149582265,28.60326331877621,28.605216931886556,28.607300214639018,28.60953165064487,28.61193398272809,28.61453563110623,28.617372755633426,28.620492348260477,28.623957042021225,28.627852922998905,28.63230291737379,28.637491324557953,28.64371286194458,28.651482961816694,28.66183173518438,28.677332200557466,35.730043945312495,37.51654614257812,39.30304833984375,41.089550537109375,42.876052734374994,44.66255493164062
Home -> Appliances -> Small Appliances -> Deep Fryers,N,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Home -> Appliances -> Small Appliances -> Food Processors, Blenders, Mixers & Ice Cream Makers",,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,10.733596875,12.13363125,13.533665625,14.933699999999998,16.333734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Appliances -> Small Appliances -> Griddles & Skillets,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,10.733596875,12.13363125,13.533665625,14.933699999999998,16.333734375,17.558764453125,18.78379453125,20.008824609374997,21.2338546875,22.458884765625,23.68391484375,24.908944921874998,26.133975,27.359005078125,28.58403515625,28.585079894377056,28.5861604999504,28.58727952931214,28.58843982242715,28.589644546469472,28.59089724811839,28.592201916739956,28.59356306129155,28.594985804689482,28.596476000625284,28.598040379560523,28.599686733107557,28.601424149582265,28.60326331877621,28.605216931886556,28.607300214639018,28.60953165064487,28.61193398272809,28.61453563110623,28.617372755633426,28.620492348260477,28.623957042021225,28.627852922998905,28.63230291737379,28.637491324557953,28.64371286194458,28.651482961816694,28.66183173518438,28.677332200557466,35.730043945312495,37.51654614257812,39.30304833984375,41.089550537109375,42.876052734374994,44.66255493164062
Home -> Appliances -> Small Appliances -> Kettles & Ice Tea Makers,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,10.733596875,12.13363125,13.533665625,14.933699999999998,16.333734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Appliances -> Small Appliances -> Microwaves,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,10.733596875,12.13363125,13.533665625,14.933699999999998,16.333734375,17.558764453125,18.78379453125,20.008824609374997,21.2338546875,22.458884765625,23.68391484375,24.908944921874998,26.133975,27.359005078125,28.58403515625,28.585079894377056,28.5861604999504,28.58727952931214,28.58843982242715,28.589644546469472,28.59089724811839,28.592201916739956,28.59356306129155,28.594985804689482,28.596476000625284,28.598040379560523,28.599686733107557,28.601424149582265,28.60326331877621,28.605216931886556,28.607300214639018,28.60953165064487,28.61193398272809,28.61453563110623,28.617372755633426,28.620492348260477,28.623957042021225,28.627852922998905,28.63230291737379,28.637491324557953,28.64371286194458,28.651482961816694,28.66183173518438,28.677332200557466,35.730043945312495,37.51654614257812,39.30304833984375,41.089550537109375,42.876052734374994,44.66255493164062
"Home -> Appliances -> Small Appliances -> Slow Cookers, Roasters, Rice Cookers & Steamers",Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,10.733596875,12.13363125,13.533665625,14.933699999999998,16.333734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedding,,,,,,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.42264265625,1.5807140625000002,1.7387854687500002,1.896856875,2.05492828125,2.2129996875000004,2.3710710937500004,2.5291425000000003,2.5291425000000003,2.5291425000000003,2.824209125,3.11927575,3.4143423749999995,3.9264937312499995,4.438645087499999,4.95079644375,5.4629478,5.97509915625,6.42323159296875,6.8713640296875,7.31949646640625,7.767628903125,8.21576133984375,8.6638937765625,9.112026213281249,9.560158649999998,10.00829108671875,10.456423523437499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Bedding -> Bedding Sets,Y,,,,,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.42264265625,1.5807140625000002,1.7387854687500002,1.896856875,2.05492828125,2.2129996875000004,2.3710710937500004,2.5291425000000003,2.5291425000000003,2.5291425000000003,2.824209125,3.11927575,3.4143423749999995,3.9264937312499995,4.438645087499999,4.95079644375,5.4629478,5.97509915625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Home -> Bedding -> Blankets, Throws & Quilts",Y,,,,,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.42264265625,1.5807140625000002,1.7387854687500002,1.896856875,2.05492828125,2.2129996875000004,2.3710710937500004,2.5291425000000003,2.5291425000000003,2.5291425000000003,2.824209125,3.11927575,3.4143423749999995,3.9264937312499995,4.438645087499999,4.95079644375,5.4629478,5.97509915625,6.42323159296875,6.8713640296875,7.31949646640625,7.767628903125,8.21576133984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Bedding -> Comforters & Duvets,Y,,,,,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.42264265625,1.5807140625000002,1.7387854687500002,1.896856875,2.05492828125,2.2129996875000004,2.3710710937500004,2.5291425000000003,2.5291425000000003,2.5291425000000003,2.824209125,3.11927575,3.4143423749999995,3.9264937312499995,4.438645087499999,4.95079644375,5.4629478,5.97509915625,6.42323159296875,6.8713640296875,7.31949646640625,7.767628903125,8.21576133984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Home -> Bedding -> Covers, Mattress Pads & Toppers",Y,,,,,,,,,1.2645712500000001,1.42264265625,1.5807140625000002,1.7387854687500002,1.896856875,2.05492828125,2.2129996875000004,2.3710710937500004,2.5291425000000003,2.5291425000000003,2.5291425000000003,2.824209125,3.11927575,3.4143423749999995,3.9264937312499995,4.438645087499999,4.95079644375,5.4629478,5.97509915625,6.42323159296875,6.8713640296875,7.31949646640625,7.767628903125,8.21576133984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Bedding -> Pillows,Y,,,,,,,,,1.2645712500000001,1.42264265625,1.5807140625000002,1.7387854687500002,1.896856875,2.05492828125,2.2129996875000004,2.3710710937500004,2.5291425000000003,2.5291425000000003,2.5291425000000003,2.824209125,3.11927575,3.4143423749999995,3.9264937312499995,4.438645087499999,4.95079644375,5.4629478,5.97509915625,6.42323159296875,6.8713640296875,7.31949646640625,7.767628903125,8.21576133984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Home -> Bedding -> Sheets, Pillowcases & Bed Skirts",Y,,,,,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.2645712500000001,1.42264265625,1.5807140625000002,1.7387854687500002,1.896856875,2.05492828125,2.2129996875000004,2.3710710937500004,2.5291425000000003,2.5291425000000003,2.5291425000000003,2.824209125,3.11927575,3.4143423749999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home Heating and Cooling,,,2.4046874999999996,2.4046874999999996,2.4046874999999996,2.4046874999999996,2.4046874999999996,2.4046874999999996,2.4046874999999996,2.4046874999999996,2.7052734375,3.0058593749999996,3.3064453124999993,3.6070312499999995,3.9076171874999996,4.208203124999999,4.508789062499999,4.809374999999999,4.809374999999999,4.809374999999999,5.37046875,5.9315625,6.49265625,7.4665546874999995,8.440453125,9.4143515625,10.38825,11.3621484375,12.2143095703125,13.066470703124999,13.918631835937498,14.770792968749998,15.622954101562497,16.475115234374996,17.327276367187498,18.1794375,19.031598632812496,19.883759765624998,19.88440956169577,19.88508167665795,19.885777701592176,19.886499404134725,19.887248755613292,19.888027963605673,19.888839511276167,19.889686205256687,19.89057123440139,19.89149824251953,19.892471419277275,19.8934956150023,19.894576487353504,19.895720691095068,19.896936127128384,19.898232274469535,19.899620640697144,19.901115385513535,19.90273420391926,19.904499610515735,19.906440865455544,19.90859696952595,19.911021529691393,19.913791097297747,19.917020449330252,19.920893138944134,19.925730204206964,19.932173301596276,19.941825314155952,24.854699707031248,26.09743469238281,27.340169677734373,28.582904663085934,29.825639648437495,31.06837463378906
Home -> Heating & Cooling -> Accessories,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Heating & Cooling -> Air Conditioners,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,6.49265625,7.4665546874999995,8.440453125,9.4143515625,10.38825,11.3621484375,12.2143095703125,13.066470703124999,13.918631835937498,14.770792968749998,15.622954101562497,16.475115234374996,17.327276367187498,18.1794375,19.031598632812496,19.883759765624998,19.88440956169577,19.88508167665795,19.885777701592176,19.886499404134725,19.887248755613292,19.888027963605673,19.888839511276167,19.889686205256687,19.89057123440139,19.89149824251953,19.892471419277275,19.8934956150023,19.894576487353504,19.895720691095068,19.896936127128384,19.898232274469535,19.899620640697144,19.901115385513535,19.90273420391926,19.904499610515735,19.906440865455544,19.90859696952595,19.911021529691393,19.913791097297747,19.917020449330252,19.920893138944134,19.925730204206964,19.932173301596276,19.941825314155952,24.854699707031248,26.09743469238281,27.340169677734373,28.582904663085934,29.825639648437495,31.06837463378906
Home -> Heating & Cooling -> Fans,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,6.49265625,7.4665546874999995,8.440453125,9.4143515625,10.38825,11.3621484375,12.2143095703125,13.066470703124999,13.918631835937498,14.770792968749998,15.622954101562497,16.475115234374996,17.327276367187498,18.1794375,19.031598632812496,19.883759765624998,19.88440956169577,19.88508167665795,19.885777701592176,19.886499404134725,19.887248755613292,19.888027963605673,19.888839511276167,19.889686205256687,19.89057123440139,19.89149824251953,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Heating & Cooling -> Fireplaces,N,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Heating & Cooling -> Heaters,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,11.3621484375,12.2143095703125,13.066470703124999,13.918631835937498,14.770792968749998,15.622954101562497,16.475115234374996,17.327276367187498,18.1794375,19.031598632812496,19.883759765624998,19.88440956169577,19.88508167665795,19.885777701592176,19.886499404134725,19.887248755613292,19.888027963605673,19.888839511276167,19.889686205256687,19.89057123440139,19.89149824251953,19.892471419277275,19.8934956150023,19.894576487353504,19.895720691095068,19.896936127128384,19.898232274469535,19.899620640697144,19.901115385513535,19.90273420391926,19.904499610515735,19.906440865455544,19.90859696952595,19.911021529691393,19.913791097297747,19.917020449330252,19.920893138944134,19.925730204206964,19.932173301596276,19.941825314155952,24.854699707031248,26.09743469238281,27.340169677734373,28.582904663085934,29.825639648437495,31.06837463378906
Home -> Heating & Cooling -> Humidifiers / De-Humidifiers,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,6.49265625,7.4665546874999995,8.440453125,9.4143515625,10.38825,11.3621484375,12.2143095703125,13.066470703124999,13.918631835937498,14.770792968749998,15.622954101562497,16.475115234374996,17.327276367187498,18.1794375,19.031598632812496,19.883759765624998,19.88440956169577,19.88508167665795,19.885777701592176,19.886499404134725,19.887248755613292,19.888027963605673,19.888839511276167,19.889686205256687,19.89057123440139,19.89149824251953,19.892471419277275,19.8934956150023,19.894576487353504,19.895720691095068,19.896936127128384,19.898232274469535,19.899620640697144,19.901115385513535,19.90273420391926,19.904499610515735,,,,,,,,,,,,,,,
Home,,,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,2.1571406250000003,2.396822916666667,2.6365052083333333,2.8761875000000003,3.115869791666667,3.3555520833333334,3.5952343750000004,3.834916666666667,3.834916666666667,3.834916666666667,4.282323611111112,4.729730555555556,5.177137500000001,5.953708125,6.73027875,7.506849375000001,8.283420000000001,9.059990625000001,9.739489921875,10.41898921875,11.098488515625,11.7779878125,12.457487109374998,13.13698640625,13.816485703125,14.495985,15.175484296874998,15.85498359375,15.855487887121301,15.856009503547343,15.8565496780278,15.857109782609955,15.857691347452818,15.858296086100868,15.858925926019138,15.859583045761283,15.860269920578498,15.860989378879408,15.861744672794162,15.862539567293839,15.86337845404636,15.864266498733864,15.865209834371615,15.86621581901737,15.867293385449532,15.868453525234246,15.86970997433315,15.871080210113114,15.872586946480318,15.874260459010305,15.876142362174988,15.878292082529411,15.880798722102984,15.883804776125949,15.887559475282496,15.892560963853622,15.900053651884793,19.8187294921875,20.809665966796874,21.800602441406248,22.79153891601562,23.782475390624995,24.77341186523437
Home -> Cleaning Supplies,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Home Security & Safety,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Arts & Crafts,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Bath,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Kitchen & Dining,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Curtains & Window Coverings,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Decor,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Floor Care,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Lighting & Light Fixtures,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Luggage,Y,,,,,,,,,,,,,,,,,,,3.834916666666667,4.282323611111112,4.729730555555556,5.177137500000001,5.953708125,6.73027875,7.506849375000001,8.283420000000001,9.059990625000001,9.739489921875,10.41898921875,11.098488515625,11.7779878125,12.457487109374998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Rugs & Mats,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Safes,Y,,,,,,,,,,,,,,,,,,,,,,5.177137500000001,5.953708125,6.73027875,7.506849375000001,8.283420000000001,9.059990625000001,9.739489921875,10.41898921875,11.098488515625,11.7779878125,12.457487109374998,13.13698640625,13.816485703125,14.495985,15.175484296874998,15.85498359375,15.855487887121301,15.856009503547343,15.8565496780278,15.857109782609955,15.857691347452818,15.858296086100868,15.858925926019138,15.859583045761283,15.860269920578498,15.860989378879408,15.861744672794162,15.862539567293839,15.86337845404636,15.864266498733864,15.865209834371615,15.86621581901737,15.867293385449532,15.868453525234246,15.86970997433315,15.871080210113114,15.872586946480318,15.874260459010305,15.876142362174988,15.878292082529411,15.880798722102984,15.883804776125949,15.887559475282496,15.892560963853622,15.900053651884793,19.8187294921875,20.809665966796874,21.800602441406248,22.79153891601562,23.782475390624995,24.77341186523437
Home -> Smoke Alarms & CO Detectors,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Storage & Organization,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Vacuums,Y,,,,,,,,,,,,,,,,,,,,4.282323611111112,4.729730555555556,5.177137500000001,5.953708125,6.73027875,7.506849375000001,8.283420000000001,9.059990625000001,9.739489921875,10.41898921875,11.098488515625,11.7779878125,12.457487109374998,13.13698640625,13.816485703125,14.495985,15.175484296874998,15.85498359375,15.855487887121301,15.856009503547343,15.8565496780278,15.857109782609955,15.857691347452818,15.858296086100868,15.858925926019138,15.859583045761283,15.860269920578498,15.860989378879408,15.861744672794162,15.862539567293839,15.86337845404636,15.864266498733864,15.865209834371615,15.86621581901737,15.867293385449532,15.868453525234246,15.86970997433315,15.871080210113114,15.872586946480318,15.874260459010305,15.876142362174988,15.878292082529411,15.880798722102984,15.883804776125949,15.887559475282496,15.892560963853622,15.900053651884793,19.8187294921875,20.809665966796874,21.800602441406248,22.79153891601562,23.782475390624995,24.77341186523437
Home Improvement,,,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,2.1571406250000003,2.396822916666667,2.6365052083333333,2.8761875000000003,3.115869791666667,3.3555520833333334,3.5952343750000004,3.834916666666667,3.834916666666667,3.834916666666667,4.282323611111112,4.729730555555556,5.177137500000001,5.953708125,6.73027875,7.506849375000001,8.283420000000001,9.059990625000001,9.739489921875,10.41898921875,11.098488515625,11.7779878125,12.457487109374998,13.13698640625,13.816485703125,14.495985,15.175484296874998,15.85498359375,15.855458863042378,15.85595046197926,15.856459554865978,15.856987435220004,15.85753554563187,15.858105501595404,15.858699120299029,15.859318455671549,15.859965841387133,15.860643944102241,15.861355829992185,15.862105048784725,15.862895741119537,15.863732777461278,15.864621940391746,15.865570167622392,15.866585881734562,15.867679446651676,15.868863814171322,15.870155464164133,15.871575814533927,15.873153413925476,15.874927503888722,15.876954123615494,15.879317298296892,15.8821514077889,15.885691495994294,15.890407368891408,15.897472696451294,19.8187294921875,20.809665966796874,21.800602441406248,22.79153891601562,23.782475390624995,24.77341186523437
Home Improvement -> Generators,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,5.177137500000001,5.953708125,6.73027875,7.506849375000001,8.283420000000001,9.059990625000001,9.739489921875,10.41898921875,11.098488515625,11.7779878125,12.457487109374998,13.13698640625,13.816485703125,14.495985,15.175484296874998,15.85498359375,15.855458863042378,15.85595046197926,15.856459554865978,15.856987435220004,15.85753554563187,15.858105501595404,15.858699120299029,15.859318455671549,15.859965841387133,15.860643944102241,15.861355829992185,15.862105048784725,15.862895741119537,15.863732777461278,15.864621940391746,15.865570167622392,15.866585881734562,15.867679446651676,15.868863814171322,15.870155464164133,15.871575814533927,15.873153413925476,15.874927503888722,15.876954123615494,15.879317298296892,15.8821514077889,15.885691495994294,15.890407368891408,15.897472696451294,19.8187294921875,20.809665966796874,21.800602441406248,22.79153891601562,23.782475390624995,24.77341186523437
Home Improvement -> Hardware,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home Improvement -> Home Automation,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,2.1571406250000003,2.396822916666667,2.6365052083333333,2.8761875000000003,3.115869791666667,3.3555520833333334,3.5952343750000004,3.834916666666667,3.834916666666667,3.834916666666667,4.282323611111112,4.729730555555556,5.177137500000001,5.953708125,6.73027875,7.506849375000001,8.283420000000001,9.059990625000001,9.739489921875,10.41898921875,11.098488515625,11.7779878125,12.457487109374998,13.13698640625,13.816485703125,14.495985,15.175484296874998,15.85498359375,15.855458863042378,15.85595046197926,15.856459554865978,15.856987435220004,15.85753554563187,15.858105501595404,15.858699120299029,15.859318455671549,15.859965841387133,15.860643944102241,15.861355829992185,15.862105048784725,15.862895741119537,15.863732777461278,15.864621940391746,15.865570167622392,15.866585881734562,15.867679446651676,15.868863814171322,15.870155464164133,15.871575814533927,15.873153413925476,15.874927503888722,15.876954123615494,15.879317298296892,15.8821514077889,15.885691495994294,15.890407368891408,15.897472696451294,19.8187294921875,20.809665966796874,21.800602441406248,22.79153891601562,23.782475390624995,24.77341186523437
Home Improvement -> Kitchen & Bath Fixtures,Y,,,,,,,,,1.9174583333333335,2.1571406250000003,2.396822916666667,2.6365052083333333,2.8761875000000003,3.115869791666667,3.3555520833333334,3.5952343750000004,3.834916666666667,3.834916666666667,3.834916666666667,4.282323611111112,4.729730555555556,5.177137500000001,5.953708125,6.73027875,7.506849375000001,8.283420000000001,9.059990625000001,9.739489921875,10.41898921875,11.098488515625,11.7779878125,12.457487109374998,13.13698640625,13.816485703125,14.495985,15.175484296874998,15.85498359375,15.855458863042378,15.85595046197926,15.856459554865978,15.856987435220004,15.85753554563187,15.858105501595404,15.858699120299029,15.859318455671549,15.859965841387133,15.860643944102241,15.861355829992185,15.862105048784725,15.862895741119537,15.863732777461278,15.864621940391746,15.865570167622392,15.866585881734562,15.867679446651676,15.868863814171322,15.870155464164133,15.871575814533927,15.873153413925476,15.874927503888722,15.876954123615494,15.879317298296892,15.8821514077889,15.885691495994294,15.890407368891408,15.897472696451294,19.8187294921875,20.809665966796874,21.800602441406248,22.79153891601562,23.782475390624995,24.77341186523437
Home Improvement -> Light Bulbs -> Non-Smart,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home Improvement -> Light Bulbs -> Smart,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,2.1571406250000003,2.396822916666667,2.6365052083333333,2.8761875000000003,3.115869791666667,3.3555520833333334,3.5952343750000004,3.834916666666667,3.834916666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home Improvement -> Pressure Washers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home Improvement -> Tools -> Hand Tools,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,1.9174583333333335,2.1571406250000003,2.396822916666667,2.6365052083333333,2.8761875000000003,3.115869791666667,3.3555520833333334,3.5952343750000004,3.834916666666667,3.834916666666667,3.834916666666667,4.282323611111112,4.729730555555556,5.177137500000001,5.953708125,6.73027875,7.506849375000001,8.283420000000001,9.059990625000001,9.739489921875,10.41898921875,11.098488515625,11.7779878125,12.457487109374998,13.13698640625,13.816485703125,14.495985,15.175484296874998,15.85498359375,15.855458863042378,15.85595046197926,15.856459554865978,15.856987435220004,15.85753554563187,15.858105501595404,15.858699120299029,15.859318455671549,15.859965841387133,15.860643944102241,15.861355829992185,15.862105048784725,15.862895741119537,15.863732777461278,15.864621940391746,15.865570167622392,15.866585881734562,15.867679446651676,15.868863814171322,15.870155464164133,15.871575814533927,15.873153413925476,15.874927503888722,15.876954123615494,15.879317298296892,15.8821514077889,15.885691495994294,15.890407368891408,15.897472696451294,19.8187294921875,20.809665966796874,21.800602441406248,22.79153891601562,23.782475390624995,24.77341186523437
Home Improvement -> Tools -> Power Tools,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,3.834916666666667,3.834916666666667,4.282323611111112,4.729730555555556,5.177137500000001,5.953708125,6.73027875,7.506849375000001,8.283420000000001,9.059990625000001,9.739489921875,10.41898921875,11.098488515625,11.7779878125,12.457487109374998,13.13698640625,13.816485703125,14.495985,15.175484296874998,15.85498359375,15.855458863042378,15.85595046197926,15.856459554865978,15.856987435220004,15.85753554563187,15.858105501595404,15.858699120299029,15.859318455671549,15.859965841387133,15.860643944102241,15.861355829992185,15.862105048784725,15.862895741119537,15.863732777461278,15.864621940391746,15.865570167622392,15.866585881734562,15.867679446651676,15.868863814171322,15.870155464164133,15.871575814533927,15.873153413925476,15.874927503888722,15.876954123615494,15.879317298296892,15.8821514077889,15.885691495994294,15.890407368891408,15.897472696451294,19.8187294921875,20.809665966796874,21.800602441406248,22.79153891601562,23.782475390624995,24.77341186523437
Home Improvement -> Tools -> Tool Accessories,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Industrial Supplies -> Dental, Medical, Lab & Scientific Equipment & Supplies",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial Supplies -> Food Service Equipment & Supplies,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial Supplies -> Retail Equipment & Supplies,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial Supplies -> Safety Clothing & Equipment,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry,,,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.4302291666666669,1.6090078125000002,1.7877864583333336,1.966565104166667,2.1453437500000003,2.3241223958333337,2.502901041666667,2.6816796875000004,2.8604583333333338,2.8604583333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
